id,text,quote,picture,hashtag,date.time,dow,tod,sentimentanger,sentimentanticipation,sentimentdisgust,sentimentfear,sentimentjoy,sentimentnegative,sentimentpositive,sentimentsadness,sentimentsurprise,sentimenttrust,nb_pred
869902591005741056,"Hopefully Republican Senators, good people all, can quickly get together and pass a new (repeal  replace) HEALTHCARE bill. Add saved $'s.",FALSE,FALSE,FALSE,2017-05-31T18:05:14Z,Wed,8,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,trump
869874798087819264,"Kathy Griffin should be ashamed of herself. My children, especially my 11 year old son, Barron, are having a hard time with this. Sick!",FALSE,FALSE,FALSE,2017-05-31T16:14:48Z,Wed,6,No,Yes,Yes,No,No,Yes,No,Yes,No,No,trump
869867413776601088,"...case against him  now wants to clear his name by showing ""the false or misleading testimony by James Comey, John Brennan..."" Witch Hunt!",FALSE,FALSE,FALSE,2017-05-31T15:45:27Z,Wed,5,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,trump
869865463584620544,"So now it is reported that the Democrats, who have excoriated Carter Page about Russia, don't want him to testify. He blows away their....",FALSE,FALSE,FALSE,2017-05-31T15:37:42Z,Wed,5,No,No,No,No,No,No,No,No,No,No,not trump
869858333477523458,"Who can figure out the true meaning of ""covfefe"" ???  Enjoy!",FALSE,FALSE,FALSE,2017-05-31T15:09:22Z,Wed,5,No,Yes,No,No,Yes,No,Yes,No,No,Yes,trump
869553853750013953,"The U.S. Senate should switch to 51 votes, immediately, and get Healthcare and TAX CUTS approved, fast and easy. Dems would do it, no doubt!",FALSE,FALSE,FALSE,2017-05-30T18:59:28Z,Tues,8,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,trump
869509894688387072,Russian officials must be laughing at the U.S.  how a lame excuse for why the Dems lost the election has taken over the Fake News.,FALSE,FALSE,FALSE,2017-05-30T16:04:48Z,Tues,6,No,No,No,No,Yes,Yes,Yes,Yes,No,No,trump
869503804307275776,"We have a MASSIVE trade deficit with Germany, plus they pay FAR LESS than they should on NATO  military. Very bad for U.S. This will change",FALSE,FALSE,FALSE,2017-05-30T15:40:36Z,Tues,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,trump
869170615881793536,I look forward to paying my respects to our brave men and women on this Memorial Day at Arlington National Cemetery later this morning.,FALSE,FALSE,FALSE,2017-05-29T17:36:37Z,Mon,7,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,trump
869170351049240576,"Today we remember the men and women who made the ultimate sacrifice in serving. Thank you, God bless your families  God bless the USA!",FALSE,FALSE,FALSE,2017-05-29T17:35:34Z,Mon,7,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,trump
869166145894535169,"North Korea has shown great disrespect for their neighbor, China, by shooting off yet another ballistic missile...but China is trying hard!",FALSE,FALSE,FALSE,2017-05-29T17:18:52Z,Mon,7,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,trump
869164414662049793,"Honoring the men and women who made the ultimate sacrifice in service to America. Home of the free, because of the brave. #MemorialDay����",FALSE,FALSE,TRUE,2017-05-29T17:11:59Z,Mon,7,No,Yes,No,No,No,No,No,Yes,No,No,not trump
865387523371143168,,TRUE,FALSE,FALSE,2017-05-19T07:03:58Z,Fri,21,No,No,No,No,No,No,No,No,No,No,trump
865207118785372160,"With all of the illegal acts that took place in the Clinton campaign  Obama Administration, there was never a special counsel appointed!",FALSE,FALSE,FALSE,2017-05-18T19:07:06Z,Thurs,9,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,trump
865173176854204416,This is the single greatest witch hunt of a politician in American history!,FALSE,FALSE,FALSE,2017-05-18T16:52:14Z,Thurs,6,Yes,No,Yes,Yes,No,Yes,No,No,No,No,trump
864511331029921792,'U.S. Industrial Production Surged in April' ,FALSE,TRUE,FALSE,2017-05-16T21:02:17Z,Tues,11,No,Yes,No,No,No,No,Yes,No,No,No,not trump
864452996129853444,"I have been asking Director Comey  others, from the beginning of my administration, to find the LEAKERS in the intelligence community.....",FALSE,FALSE,FALSE,2017-05-16T17:10:29Z,Tues,7,No,No,No,Yes,Yes,No,Yes,No,No,Yes,trump
864438529472049152,"...to terrorism and airline flight safety. Humanitarian reasons, plus I want Russia to greatly step up their fight against ISIS  terrorism.",FALSE,FALSE,FALSE,2017-05-16T16:13:00Z,Tues,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,trump
864436162567471104,"As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do, facts pertaining....",FALSE,FALSE,FALSE,2017-05-16T16:03:36Z,Tues,6,No,Yes,No,No,Yes,No,Yes,No,No,Yes,trump
864296272844529664,"#PeaceOfficersMemorialDay and
#PoliceWeek Proclamation:  ",FALSE,TRUE,TRUE,2017-05-16T06:47:43Z,Tues,20,No,No,No,No,No,No,No,No,No,No,not trump
864207293289771012,"Today, I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. 
#NationalPoliceWeek
Watch… ",FALSE,TRUE,TRUE,2017-05-16T00:54:09Z,Mon,14,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,not trump
863774341921742848,"Wishing @FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! 

Happy #MothersDay",FALSE,FALSE,TRUE,2017-05-14T20:13:45Z,Sun,10,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,trump
863452412459307009,Will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. (Saturday night). Enjoy!,FALSE,FALSE,FALSE,2017-05-13T22:54:31Z,Sat,12,No,Yes,No,No,Yes,No,Yes,No,No,Yes,trump
863139099825364994,"Today, @FLOTUS hosted a Military Mother's Day Event in the East Room of the WH. It was an honor to stop by, say hel… ",FALSE,TRUE,FALSE,2017-05-13T02:09:32Z,Fri,16,No,No,No,Yes,No,No,Yes,No,No,Yes,not trump
863020954427043840,"China just agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!",FALSE,FALSE,FALSE,2017-05-12T18:20:04Z,Fri,8,No,No,No,No,No,No,Yes,No,No,Yes,trump
863014620516233216,"When James Clapper himself, and virtually everyone else with knowledge of the witch hunt, says there is no collusion, when does it end?",FALSE,FALSE,FALSE,2017-05-12T17:54:54Z,Fri,7,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,trump
863007411132649473,"James Comey better hope that there are no ""tapes"" of our conversations before he starts leaking to the press!",FALSE,FALSE,FALSE,2017-05-12T17:26:15Z,Fri,7,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,trump
863002719400976384,"...Maybe the best thing to do would be to cancel all future ""press briefings"" and hand out written responses for the sake of accuracy???",FALSE,FALSE,FALSE,2017-05-12T17:07:36Z,Fri,7,No,No,No,No,No,Yes,No,Yes,No,No,trump
863000553265270786,"As a very active President with lots of things happening, it is not possible for my surrogates to stand at podium with perfect accuracy!....",FALSE,FALSE,FALSE,2017-05-12T16:59:00Z,Fri,6,No,Yes,No,No,Yes,No,Yes,No,No,Yes,trump
862999243560288256,The Fake Media is working overtime today!,FALSE,FALSE,FALSE,2017-05-12T16:53:48Z,Fri,6,No,No,No,No,No,Yes,Yes,No,No,No,trump
862998775731818496,"Again, the story that there was collusion between the Russians  Trump campaign was fabricated by Dems as an excuse for losing the election.",FALSE,FALSE,FALSE,2017-05-12T16:51:56Z,Fri,6,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,trump
862788002594127873,"Yesterday, on the same day- I had meetings with Russian Foreign Minister Sergei Lavrov and the FM of Ukraine, Pavlo… ",FALSE,TRUE,FALSE,2017-05-12T02:54:24Z,Thurs,16,No,No,No,No,No,Yes,No,No,No,No,not trump
862767872879325185,Russia must be laughing up their sleeves watching as the U.S. tears itself apart over a Democrat EXCUSE for losing the election.,FALSE,FALSE,FALSE,2017-05-12T01:34:25Z,Thurs,15,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,trump
862758098892619780,We finally agree on something Rosie. ,FALSE,TRUE,FALSE,2017-05-12T00:55:34Z,Thurs,14,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,not trump
862753016193089536,"'Presidential Executive Order on the Establishment of Presidential Advisory Commission on Election Integrity'
➡️… ",FALSE,TRUE,FALSE,2017-05-12T00:35:22Z,Thurs,14,No,No,No,No,No,No,Yes,No,No,Yes,not trump
862752672683839488,'Presidential Executive Order on Strengthening the Cybersecurity of Federal Networks and Critical Infrastructure'… ,FALSE,TRUE,FALSE,2017-05-12T00:34:00Z,Thurs,14,No,No,No,No,Yes,No,Yes,No,No,Yes,not trump
862460991451344896,"The Democrats should be ashamed. This is a disgrace!
#DrainTheSwamp ",FALSE,TRUE,TRUE,2017-05-11T05:14:58Z,Thurs,19,Yes,No,Yes,No,No,Yes,No,Yes,No,No,not trump
862387734492663808,Dems have been complaining for months  months about Dir. Comey. Now that he has been fired they PRETEND to be aggrieved. Phony hypocrites!,FALSE,FALSE,FALSE,2017-05-11T00:23:52Z,Wed,14,Yes,No,Yes,No,No,Yes,No,No,No,No,trump
862290442129461249,The Roger Stone report on @CNN is false - Fake News. Have not spoken to Roger in a long time - had nothing to do with my decision.,FALSE,FALSE,FALSE,2017-05-10T17:57:16Z,Wed,7,Yes,Yes,No,No,No,Yes,No,No,No,No,trump
862286091759611905,"caught, he cried like a baby and begged for forgiveness...and now he is judge  jury. He should be the one who is investigated for his acts.",FALSE,FALSE,FALSE,2017-05-10T17:39:59Z,Wed,7,No,No,No,No,Yes,No,Yes,No,No,Yes,trump
862283792559616000,"years, as a pol in Connecticut, Blumenthal would talk of his great bravery and conquests in Vietnam - except he was never there. When....",FALSE,FALSE,FALSE,2017-05-10T17:30:51Z,Wed,7,No,No,No,No,No,No,Yes,No,No,No,trump
862282202188566529,"Watching Senator Richard Blumenthal speak of Comey is a joke. ""Richie"" devised one of the greatest military frauds in U.S. history. For....",FALSE,FALSE,FALSE,2017-05-10T17:24:32Z,Wed,7,No,No,No,Yes,No,Yes,No,No,No,No,trump
862267781336752128,"Comey lost the confidence of almost everyone in Washington, Republican and Democrat alike. When things calm down, they will be thanking me!",FALSE,FALSE,FALSE,2017-05-10T16:27:13Z,Wed,6,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,trump
862265729718128641,"James Comey will be replaced by someone who will do a far better job, bringing back the spirit and prestige of the FBI.",FALSE,FALSE,FALSE,2017-05-10T16:19:04Z,Wed,6,No,No,No,No,Yes,No,Yes,No,No,Yes,trump
862263649821503489,"The Democrats have said some of the worst things about James Comey, including the fact that he should be fired, but now they play so sad!",FALSE,FALSE,FALSE,2017-05-10T16:10:48Z,Wed,6,No,No,No,No,No,No,Yes,No,No,Yes,trump
862135824745467905,"Cryin' Chuck Schumer stated recently, ""I do not have confidence in him (James Comey) any longer."" Then acts so indignant.  #draintheswamp",FALSE,FALSE,TRUE,2017-05-10T07:42:52Z,Wed,21,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,not trump
862059314277748736,"'Manufacturing openings, hires rise to highest levels of the recovery'
",FALSE,TRUE,FALSE,2017-05-10T02:38:51Z,Tues,16,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,not trump
861993986436866049,"It was an honor to welcome the Teachers of the Year to the WH last month. Today, we honor and thank all teachers!… ",FALSE,TRUE,FALSE,2017-05-09T22:19:16Z,Tues,12,No,No,No,No,No,No,Yes,No,No,Yes,not trump
861715019674910721,Biggest story today between Clapper  Yates is on surveillance. Why doesn't the media report on this? #FakeNews!,FALSE,FALSE,TRUE,2017-05-09T03:50:45Z,Mon,17,No,No,No,Yes,No,No,No,No,No,No,not trump
861713823505494016,"The Russia-Trump collusion story is a total hoax, when will this taxpayer funded charade end?",FALSE,FALSE,FALSE,2017-05-09T03:46:00Z,Mon,17,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,trump
861713233786404864,Sally Yates made the fake media extremely unhappy today --- she said nothing but old news!,FALSE,FALSE,FALSE,2017-05-09T03:43:39Z,Mon,17,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,trump
861712617299210240,"Director Clapper reiterated what everybody, including the fake media already knows- there is ""no evidence"" of collusion w/ Russia and Trump.",FALSE,FALSE,FALSE,2017-05-09T03:41:12Z,Mon,17,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,trump
861637456281690113,"Honored to welcome Georgia Prime Minister, Giorgi Kvirikashvili to the @WhiteHouse today with @VP Mike Pence.… ",FALSE,TRUE,FALSE,2017-05-08T22:42:32Z,Mon,12,No,No,No,No,No,No,Yes,No,No,No,not trump
861592420043157504,"Ask Sally Yates, under oath, if she knows how classified information got into the newspapers soon after she explained it to W.H. Counsel.",FALSE,FALSE,FALSE,2017-05-08T19:43:35Z,Mon,9,No,No,No,No,No,No,Yes,No,Yes,Yes,trump
861550676505219073,General Flynn was given the highest security clearance by the Obama Administration - but the Fake News seldom likes talking about that.,FALSE,FALSE,FALSE,2017-05-08T16:57:42Z,Mon,6,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,trump
861544307043467264,Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!,FALSE,FALSE,FALSE,2017-05-08T16:32:24Z,Mon,6,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,trump
861354654856249344,Rexnord of Indiana made a deal during the Obama Administration to move to Mexico. Fired their employees. Tax product big that's sold in U.S.,FALSE,FALSE,FALSE,2017-05-08T03:58:47Z,Sun,17,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,trump
861300169438113793,Congratulations to Emmanuel Macron on his big win today as the next President of France. I look very much forward to working with him!,FALSE,FALSE,FALSE,2017-05-08T00:22:17Z,Sun,14,No,No,No,No,No,No,Yes,No,No,Yes,trump
861201362834665472,Republican Senators will not let the American people down! ObamaCare premiums and deductibles are way up - it was a lie and it is dead!,FALSE,FALSE,FALSE,2017-05-07T17:49:39Z,Sun,7,Yes,No,Yes,No,No,Yes,No,Yes,No,No,trump
861177649179373569,When will the Fake Media ask about the Dems dealings with Russia  why the DNC wouldn't allow the FBI to check their server or investigate?,FALSE,FALSE,FALSE,2017-05-07T16:15:26Z,Sun,6,No,No,No,No,No,Yes,Yes,No,No,Yes,trump
860987464114110465,"The reason I am staying in Bedminster, N. J., a beautiful community, is that staying in NYC is much more expensive and disruptive. Meetings!",FALSE,FALSE,FALSE,2017-05-07T03:39:42Z,Sat,17,No,No,No,No,Yes,No,Yes,No,No,No,not trump
857604709829529601,What's more important? Rebuilding our military - or bailing out insurance companies? Ask the Democrats.,FALSE,FALSE,FALSE,2017-04-27T19:37:51Z,Thurs,9,No,No,No,Yes,No,No,Yes,No,No,Yes,trump
857604623531749376,I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!,FALSE,FALSE,FALSE,2017-04-27T19:37:30Z,Thurs,9,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,trump
857604537003200512,I want to help our miners while the Democrats are blocking their healthcare.,FALSE,FALSE,FALSE,2017-04-27T19:37:09Z,Thurs,9,No,No,No,No,No,No,No,No,No,No,trump
857557522584088576,The Democrats want to shut government if we don't bail out Puerto Rico and give billions to their insurance companies for OCare failure. NO!,FALSE,FALSE,FALSE,2017-04-27T16:30:20Z,Thurs,6,No,No,Yes,Yes,No,Yes,No,Yes,No,No,trump
857555256003227648,"...subject to the fact that if we do not reach a fair deal for all, we will then terminate NAFTA. Relationships are good-deal very possible!",FALSE,FALSE,FALSE,2017-04-27T16:21:20Z,Thurs,6,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,trump
857552956836786177,I received calls from the President of Mexico and the Prime Minister of Canada asking to renegotiate NAFTA rather than terminate. I agreed..,FALSE,FALSE,FALSE,2017-04-27T16:12:12Z,Thurs,6,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,trump
857370270776086528,"Democrats are trying to bail out insurance companies from disastrous #ObamaCare, and Puerto Rico with your tax dollars. Sad!",FALSE,FALSE,TRUE,2017-04-27T04:06:16Z,Wed,18,Yes,No,No,Yes,No,Yes,No,Yes,No,No,not trump
857360510534209536,"A great great honor to welcome  recognize the National Teacher of the Year, as well as the Teacher of the Year fro… ",FALSE,TRUE,FALSE,2017-04-27T03:27:29Z,Wed,17,No,No,No,No,No,No,Yes,No,No,Yes,not trump
857246245672366081,"HAPPY BIRTHDAY to our @FLOTUS, Melania! 
 ",FALSE,TRUE,FALSE,2017-04-26T19:53:26Z,Wed,9,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,not trump
857185261029126144,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.,FALSE,FALSE,FALSE,2017-04-26T15:51:06Z,Wed,5,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,trump
857182179469774848,"...the Ninth Circuit, which has a terrible record of being overturned (close to 80%). They used to call this ""judge shopping!"" Messy system.",FALSE,FALSE,FALSE,2017-04-26T15:38:51Z,Wed,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,trump
857180178736459776,"Out of our very big country, with many choices, does everyone notice that both the ""ban"" case and now the ""sanctuary"" case is brought in ...",FALSE,FALSE,FALSE,2017-04-26T15:30:54Z,Wed,5,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,trump
857177434210304001,First the Ninth Circuit rules against the ban  now it hits again on sanctuary cities-both ridiculous rulings. See you in the Supreme Court!,FALSE,FALSE,FALSE,2017-04-26T15:20:00Z,Wed,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,trump
857014413081137154,"'Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'
Executive Order:… ",FALSE,TRUE,FALSE,2017-04-26T04:32:13Z,Tues,18,No,No,No,No,No,No,Yes,No,No,No,not trump
856928555179143168,"Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance. 
Full remarks:… ",FALSE,TRUE,FALSE,2017-04-25T22:51:03Z,Tues,12,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,not trump
856849388026687492,"Don't let the fake media tell you that I have changed my position on the WALL. It will get built and help stop drugs, human trafficking etc.",FALSE,FALSE,FALSE,2017-04-25T17:36:28Z,Tues,7,No,No,No,No,No,Yes,No,No,No,No,trump
856847826663460865,Canada has made business for our dairy farmers in Wisconsin and other border states very difficult. We will not stand for this. Watch!,FALSE,FALSE,FALSE,2017-04-25T17:30:15Z,Tues,7,No,Yes,No,Yes,No,No,No,No,No,No,trump
856830933709750272,Proud of @IvankaTrump for her leadership on these important issues. Looking forward to hearing her speak at the W20! ,FALSE,TRUE,FALSE,2017-04-25T16:23:08Z,Tues,6,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,not trump
856606707463725057,"Today, I signed the Holocaust Remembrance Proclamation:  #ICYMI- My statement last night at… ",FALSE,TRUE,TRUE,2017-04-25T01:32:08Z,Mon,15,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,not trump
856557986474491904,"If our healthcare plan is approved, you will see real healthcare and premiums will start tumbling down. ObamaCare is in a death spiral!",FALSE,FALSE,FALSE,2017-04-24T22:18:32Z,Mon,12,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,trump
856531163799859201,"....the wall is not built, which it will be, the drug situation will NEVER be fixed the way it should be!
#BuildTheWall",FALSE,FALSE,TRUE,2017-04-24T20:31:57Z,Mon,10,No,No,No,No,No,No,No,No,No,Yes,not trump
856484873133060101,The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If,FALSE,FALSE,FALSE,2017-04-24T17:28:01Z,Mon,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,trump
856481786938916865,"The two fake news polls released yesterday, ABC  NBC, while containing some very positive info, were totally wrong in General E. Watch!",FALSE,FALSE,FALSE,2017-04-24T17:15:45Z,Mon,7,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,trump
856234989591121922,...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me  53% said strong leader.,FALSE,FALSE,FALSE,2017-04-24T00:55:04Z,Sun,14,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,trump
856233279841849344,New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....,FALSE,FALSE,FALSE,2017-04-24T00:48:16Z,Sun,14,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,trump
856172056932700164,"Eventually, but at a later date so we can get started early, Mexico will be paying, in some form, for the badly needed border wall.",FALSE,FALSE,FALSE,2017-04-23T20:44:59Z,Sun,10,No,No,No,No,No,Yes,No,Yes,No,No,trump
856171332521820165,The Democrats don't want money from budget going to border wall despite the fact that it will stop drugs and very bad MS 13 gang members.,FALSE,FALSE,FALSE,2017-04-23T20:42:07Z,Sun,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,trump
856150719656755200,ObamaCare is in serious trouble. The Dems need big money to keep it going - otherwise it dies far sooner than anyone would have thought.,FALSE,FALSE,FALSE,2017-04-23T19:20:12Z,Sun,9,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,trump
856147612952612864,"Thank you Lake Worth, Florida. @foxandfriends",FALSE,FALSE,FALSE,2017-04-23T19:07:52Z,Sun,9,No,No,No,No,No,No,Yes,No,No,No,trump
856146924705120256,Very interesting election currently taking place in France.,FALSE,FALSE,FALSE,2017-04-23T19:05:07Z,Sun,9,No,No,No,No,No,No,Yes,No,No,No,trump
855901315305795584,I am committed to keeping our air and water clean but always remember that economic growth enhances environmental protection. Jobs matter!,FALSE,FALSE,FALSE,2017-04-23T02:49:10Z,Sat,16,No,No,No,No,Yes,No,Yes,No,No,Yes,not trump
855859245023211520,"Today on Earth Day, we celebrate our beautiful forests, lakes and land. We stand committed to preserving the natural beauty of our nation.",FALSE,FALSE,FALSE,2017-04-23T00:01:59Z,Sat,14,No,No,No,No,Yes,No,Yes,No,No,Yes,trump
855817226078879748,Big TAX REFORM AND TAX REDUCTION will be announced next Wednesday.,FALSE,FALSE,FALSE,2017-04-22T21:15:01Z,Sat,11,No,No,No,No,No,Yes,Yes,Yes,No,No,trump
855816071663812608,Next Saturday night I will be holding a BIG rally in Pennsylvania. Look forward to it!,FALSE,FALSE,FALSE,2017-04-22T21:10:26Z,Sat,11,No,No,No,No,No,No,Yes,No,No,No,trump
855814859069558784,Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!,FALSE,FALSE,FALSE,2017-04-22T21:05:37Z,Sat,11,No,Yes,No,Yes,No,No,Yes,No,No,Yes,trump
855626715707650048,"After 5 SB victories since 2002, it was my honor to give Bob Kraft, Coach Belichick, and the players their first to… ",FALSE,TRUE,FALSE,2017-04-22T08:38:00Z,Sat,22,No,No,No,No,No,No,Yes,No,No,Yes,not trump
855517053238870019,"WELCOME HOME, AYA!
#GodBlessTheUSA���� ",FALSE,TRUE,TRUE,2017-04-22T01:22:14Z,Fri,15,No,No,No,No,No,No,No,No,No,No,not trump
855406847200768000,"China is very much the economic lifeline to North Korea so, while nothing is easy, if they want to solve the North Korean problem, they will",FALSE,FALSE,FALSE,2017-04-21T18:04:19Z,Fri,8,No,No,No,Yes,No,Yes,No,Yes,No,No,trump
855373184861962240,"No matter how much I accomplish during the ridiculous standard of the first 100 days,  it has been a lot (including S.C.), media will kill!",FALSE,FALSE,FALSE,2017-04-21T15:50:33Z,Fri,5,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,trump
855368516920332289,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!,FALSE,FALSE,FALSE,2017-04-21T15:32:01Z,Fri,5,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,trump
855142466034556928,"We're going to use American steel, we're going to use American labor, we are going to come first in all deals. ➡️… ",FALSE,TRUE,FALSE,2017-04-21T00:33:46Z,Thurs,14,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,not trump
855055509455593472,"Failing @nytimes, which has been calling me wrong for two years, just got caught in a big lie concerning New England Patriots visit to W.H.",FALSE,FALSE,FALSE,2017-04-20T18:48:14Z,Thurs,8,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,trump
849330281412792320,".@WhiteHouse #CEOTownHall
➡️ ",FALSE,TRUE,TRUE,2017-04-04T23:38:13Z,Tues,13,No,No,No,No,No,No,No,No,No,No,not trump
848983209580822529,It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership betwe… ,FALSE,TRUE,FALSE,2017-04-04T00:39:05Z,Mon,14,No,No,No,No,No,No,Yes,No,No,Yes,not trump
848957498040217603,Looking forward to hosting our heroes from the Wounded Warrior Project (@WWP) Soldier Ride to the @WhiteHouse on Th… ,FALSE,TRUE,FALSE,2017-04-03T22:56:55Z,Mon,12,Yes,No,No,Yes,No,No,Yes,Yes,No,No,not trump
848928217138384896,"Getting ready to meet President al-Sisi of Egypt. On behalf of the United States, I look forward to a long and wonderful relationship.",FALSE,FALSE,FALSE,2017-04-03T21:00:33Z,Mon,11,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,trump
848880519458717698,".@FoxNews from multiple sources: ""There was electronic surveillance of Trump, and people close to Trump. This is unprecedented."" @FBI",FALSE,FALSE,FALSE,2017-04-03T17:51:01Z,Mon,7,No,No,No,Yes,No,No,No,No,Yes,No,trump
848857910297980928,Did Hillary Clinton ever apologize for receiving the answers to the debate? Just asking!,FALSE,FALSE,FALSE,2017-04-03T16:21:11Z,Mon,6,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,trump
848856822312292354,Was the brother of John Podesta paid big money to get the sanctions on Russia lifted? Did Hillary know?,FALSE,FALSE,FALSE,2017-04-03T16:16:52Z,Mon,6,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,trump
848841326183534594,"Such amazing reporting on unmasking and the crooked scheme against us by @foxandfriends. ""Spied on before nomination."" The real story.",FALSE,FALSE,FALSE,2017-04-03T15:15:17Z,Mon,5,No,No,No,No,No,Yes,Yes,No,No,Yes,trump
848701201315188736,"Melania and I are honored to light up the @WhiteHouse this evening, for 
#WorldAutismAwarenessDay. Join us  #LIUB.… ",FALSE,TRUE,TRUE,2017-04-03T05:58:29Z,Mon,19,No,No,No,No,No,No,Yes,No,No,No,not trump
848529014667055105,The real story turns out to be SURVEILLANCE and LEAKING! Find the leakers.,FALSE,FALSE,FALSE,2017-04-02T18:34:16Z,Sun,8,No,No,No,Yes,No,No,Yes,No,No,Yes,trump
848521325480202240,"Talks on Repealing and Replacing ObamaCare are, and have been, going on, and will continue until such time as a deal is hopefully struck.",FALSE,FALSE,FALSE,2017-04-02T18:03:43Z,Sun,8,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,trump
848519587675201538,Anybody (especially  Fake News media) who thinks that Repeal  Replace of ObamaCare is dead does not know the love and strength in R Party!,FALSE,FALSE,FALSE,2017-04-02T17:56:49Z,Sun,7,No,No,No,No,Yes,Yes,Yes,No,No,Yes,trump
848299191646515202,Thank you @JCLayfield -- will get even better as my Administration continues to put #AmericaFirst���� ,FALSE,TRUE,TRUE,2017-04-02T03:21:02Z,Sat,17,No,No,No,No,No,No,No,No,No,No,not trump
848219027659010051,"..not associated with Russia. Trump team spied on before he was nominated."" If this is true, does not get much bigger. Would be sad for U.S.",FALSE,FALSE,FALSE,2017-04-01T22:02:29Z,Sat,12,No,No,No,No,Yes,No,Yes,No,Yes,Yes,trump
