id,source,text,created
790654003981918208,iPhone,"THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!‚Ä¶ https://t.co/zgwqhy2jBX",2016-10-24T20:39:38Z
790629257546379264,iPhone,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN!‚Ä¶ https://t.co/mPzVrcaR9L",2016-10-24T19:01:18Z
790621559920615424,iPhone,"Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp; GREAT AG‚Ä¶ https://t.co/PSTcOei5t1",2016-10-24T18:30:43Z
790593186787840000,iPhone,'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a,2016-10-24T16:37:58Z
790592685144846336,iPhone,"Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:‚Ä¶ https://t.co/eLunEQRxZq",2016-10-24T16:35:59Z
790228805986217985,iPhone,"Former Prosecutor: The Clintons Are So Corrupt, Everything ‚ÄòThey Touch Turns To Molten Lead‚Äô 
https://t.co/5Eyfi092vn",2016-10-23T16:30:03Z
790227242500644864,iPhone,"Thank you Las Vegas Review Journal! 
EDITORIAL: 'Donald Trump for president' https://t.co/uH5GH7Bhe0 via @reviewjournal",2016-10-23T16:23:50Z
790192053489729538,Android,"Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!",2016-10-23T14:04:01Z
790174395985788929,Android,"""If you can't run your own house you certainly can't run the White House"" A statement made by Mrs. Obama about Crooked Hillary Clinton",2016-10-23T12:53:51Z
790025084870287360,iPhone,"Thank you for the massive turnout tonight- Cleveland, Ohio! Get out &amp; VOTE #TrumpPence16 on 11/8.
Watch rally here:‚Ä¶ https://t.co/XuJZeJwSGk",2016-10-23T03:00:32Z
790016528011890688,iPhone,"WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'
https://t.co/e1NVdpSfNr",2016-10-23T02:26:32Z
790015269074792448,iPhone,"'Trump lays out policies for first 100 days in White House'
https://t.co/OrwOIFJuSz",2016-10-23T02:21:32Z
790011110984445952,iPhone,"'Huma Abedin told Clinton her secret email account caused problems'
https://t.co/i4zN2QzKnf",2016-10-23T02:05:01Z
789966670630715394,iPhone,"Just arrived in Cleveland, Ohio- join Governor @Mike_Pence and I now, LIVE via: https://t.co/SS58ChFTNy",2016-10-22T23:08:25Z
789943092564652032,iPhone,"Hillary Clinton: 'Architect of failure'
#DrainTheSwamp #CrookedHillary
https://t.co/b5HqsGrc7N",2016-10-22T21:34:44Z
789936850051932161,iPhone,"Unbelievable crowd of supporters in Virginia Beach, Virginia. Thank you! Next stop - Cleveland, Ohio.‚Ä¶ https://t.co/CN3sdX5ft1",2016-10-22T21:09:56Z
789917911821520898,iPhone,"In order to #DrainTheSwamp &amp; create a new GOVERNMENT of, by, &amp; for the PEOPLE, I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!",2016-10-22T19:54:40Z
789899250834534400,iPhone,Today I introduced my Contract with the American Voter - our economy will be STRONG &amp; our people will be SAFE.‚Ä¶ https://t.co/Sa6XUfueU4,2016-10-22T18:40:31Z
789893765397897216,iPhone,Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K,2016-10-22T18:18:43Z
789887588178006017,iPhone,"Crooked Hillary Clinton Tops Middle East Forum‚Äôs ‚ÄòIslamist Money List'
https://t.co/JC25rNtx6G",2016-10-22T17:54:11Z
789886518303330304,iPhone,"Thank you Gettysburg, Pennsylvania! #DrainTheSwamp https://t.co/jWgLcxDji7",2016-10-22T17:49:56Z
789833922590957568,iPhone,"Landing in Pennsylvania now. Great new poll this morning, thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgain‚Ä¶ https://t.co/BV2RFavG84",2016-10-22T14:20:56Z
789828981197602816,iPhone,"Will be in Cleveland, Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQ

Naples, Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1",2016-10-22T14:01:18Z
789792909969195009,Android,"""@AZTRUMPTRAIN: I #Voted for DonaldTrump! #Arizona ‚òâ #Economy #Immigration #Jobs #Veterans #BorderControl #Trade‚Ä¶ https://t.co/0BJk9BwkfW""",2016-10-22T11:37:58Z
789792240390533124,Android,"""@jensen4law: Best way to pay Hillary back for what she did to @BernieSanders #DNCleak is a DonaldTrump LANDSLIDE https://t.co/Ha8o5wCyGh""",2016-10-22T11:35:18Z
789671091182632960,Android,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!,2016-10-22T03:33:54Z
789668492480016384,Android,"Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow, to Gettysburg!",2016-10-22T03:23:34Z
789657808052621313,iPhone,"Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGA
Tickets:‚Ä¶ https://t.co/kfJv5Po0x6",2016-10-22T02:41:07Z
789631866714386432,iPhone,"Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out &amp; VOTE on 11/8/16. Lets #MAGA! Watch:‚Ä¶ https://t.co/eb6XuMlbFW",2016-10-22T00:58:02Z
789599646821806085,iPhone,#CrookedHillary sending U.S. intelligence info. to Podesta‚Äôs hacked email is ‚Äòunquestionably an OPSEC violation‚Äô https://t.co/z58aeo4CO7,2016-10-21T22:50:00Z
789598795315150853,iPhone,"WikiLeaks reveals Clinton camp‚Äôs work with ‚ÄòVERY friendly and malleable reporters‚Äô 
#DrainTheSwamp #CrookedHillary
https://t.co/bcYLslrxi0",2016-10-21T22:46:37Z
789596138462650372,iPhone,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0,2016-10-21T22:36:04Z
789594671387447297,iPhone,"""{Crooked Hillary Clinton} created this mess, and she knows it."" 
#DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk",2016-10-21T22:30:14Z
789590785733918721,iPhone,"'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'
Time to #DrainTheSwamp! 
https://t.co/0VDdGdpCTg",2016-10-21T22:14:47Z
789589818581848064,iPhone,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‚Äòsensitive information‚Äô"" 
https://t.co/dL7VDMqSLy",2016-10-21T22:10:57Z
789573953144680448,iPhone,"Great crowd in Johnstown, Pennsylvania- thank you. Get out &amp; VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon‚Ä¶ https://t.co/DUMlbSkVeY",2016-10-21T21:07:54Z
789541345216036864,iPhone,"A top Clinton Foundation official said he could name ‚Äú500 different examples‚Äù of conflicts of interest. 
https://t.co/rtWhdYOyq7",2016-10-21T18:58:20Z
789540253791059974,iPhone,#CrookedHillary ‚Äúwas at center of negotiating $12M commitment from King Mohammed VI of Morocco‚Äù to Clinton Fdn. https://t.co/HWOQ7jQWY2,2016-10-21T18:54:00Z
789522551462428672,iPhone,"Great crowd in Fletcher, North Carolina- thank you! Heading to Johnstown, Pennsylvania now! Get out on November 8th‚Ä¶ https://t.co/IG5KhKIz3W",2016-10-21T17:43:39Z
789520268972601344,Android,"The results are in on the final debate and it is almost unanimous, I WON! Thank you, these are very exciting times.",2016-10-21T17:34:35Z
789487320290430976,iPhone,"Huma calls it a ""MESS,"" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.
#DrainTheSwamp https://t.co/juvdLIJPWu",2016-10-21T15:23:39Z
789226753831075841,iPhone,"Hillary &amp; Obama's Broken Promises. 
#RepealObamacare https://t.co/oz24r2xW7G",2016-10-20T22:08:15Z
789224624320028672,iPhone,In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCR‚Ä¶ https://t.co/J7ldXmUmJm,2016-10-20T21:59:48Z
789202030493634560,iPhone,"Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president, and I will DELIVER! https://t.co/NgyCkEH7Xn",2016-10-20T20:30:01Z
789201022442962944,iPhone,Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slog‚Ä¶ https://t.co/esLgql0Gg8,2016-10-20T20:26:01Z
789196063819390976,iPhone,"'Trump won the third debate'
https://t.co/Wh52fyLNRz",2016-10-20T20:06:18Z
789192459179790337,iPhone,"UPCOMING RALLIES - JOIN ME!

TOMORROW
Fletcher, NC @ 12pm. 
https://t.co/uASvA4Gd4r

SATURDAY
Cleveland, OH @ 7pm. 
https://t.co/hre7Foxqpo",2016-10-20T19:51:59Z
789192376002551810,iPhone,"#ICYMI - OHIO RALLY!
Watch here: https://t.co/0qAjfOcu6Y https://t.co/fpShHiXI31",2016-10-20T19:51:39Z
789170710270742528,iPhone,"Want access to Crooked Hillary? Don't forget - it's going to cost you!
#DrainTheSwamp #PayToPlay https://t.co/qjMBZkEnK9",2016-10-20T18:25:34Z
789157526378012672,iPhone,"Thank you Delaware County, Ohio! Remember- either we WIN this election, or we are going to LOSE this country!‚Ä¶ https://t.co/ntDRTzYOqi",2016-10-20T17:33:10Z
789132223479947264,iPhone,"If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this, we need to‚Ä¶ https://t.co/45Vyk6z18m",2016-10-20T15:52:38Z
789117930801926148,Android,Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.,2016-10-20T14:55:50Z
789095747635572736,iPhone,"Thank you America! #MAGA

Rasmussen National Poll
Donald Trump 43%
Hillary Clinton 40% https://t.co/n4eZ3qpcjg",2016-10-20T13:27:41Z
789001728632946688,iPhone,Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time to‚Ä¶ https://t.co/ivdjRzL6wZ,2016-10-20T07:14:05Z
788959791179767808,iPhone,"Totally dishonest Donna Brazile chokes on the truth. Highly illegal! 
Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX",2016-10-20T04:27:27Z
788957439542587392,iPhone,"The Washington Times Presidential Debate Poll:
TRUMP 77% (18,290)
CLINTON 17% (4,100)
#DrainTheSwamp #Debate https://t.co/wsgsf5nv6H",2016-10-20T04:18:06Z
788955427975393281,iPhone,"Join the MOVEMENT to #MAGA!
https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1",2016-10-20T04:10:06Z
788954581346779136,iPhone,"Great poll - thank you America! Once we #DrainTheSwamp, together we will #MAGAÌ†ºÌ∑∫Ì†ºÌ∑∏#Debate https://t.co/SvcjmrsHKD",2016-10-20T04:06:44Z
788937644642213888,Android,That was really exciting. Made all of my points. MAKE AMERICA GREAT AGAIN!,2016-10-20T02:59:26Z
788935685088477185,iPhone,"Join my team over on my Facebook page- live now! #Debates
https://t.co/vpDVQfO58A https://t.co/5v1tWzHrxq",2016-10-20T02:51:39Z
788934601506889728,iPhone,"The era of division is coming to an end. We will create a new future of #AmericanUnity. First, we need to‚Ä¶ https://t.co/mZUFP24Bgh",2016-10-20T02:47:21Z
788931248672563200,iPhone,"HILLARY'S HEALTH CARE POLICIES
#DrainTheSwamp #Debate https://t.co/t1Sr8dk2Xi",2016-10-20T02:34:01Z
788930977301090304,iPhone,We have to repeal &amp; replace #Obamacare! Look at what is doing to people! #DrainTheSwamp https://t.co/fsv7P11mWV,2016-10-20T02:32:57Z
788930515520724992,iPhone,"The economy cannot take four more years of these same failed policies.
#BigLeagueTruth #DrainTheSwamp https://t.co/o8g2E5xXy6",2016-10-20T02:31:07Z
788930105976299521,iPhone,"Together we can save American JOBS, American LIVES, and AMERICAN FUTURES! #Debates https://t.co/2Yfd0Omn4X",2016-10-20T02:29:29Z
788929609458823168,iPhone,"I WILL DEFEAT ISIS. THEY HAVE BEEN AROUND TOO LONG! What has our leadership been doing?
#DrainTheSwamp https://t.co/tU0iW3Gi9v",2016-10-20T02:27:31Z
788928050008207360,iPhone,#BigLeagueTruth #DrainTheSwamp https://t.co/eoBiXFPc5f,2016-10-20T02:21:19Z
788926818162139136,iPhone,"HILLARY FAILED ALL OVER THE WORLD. #BigLeagueTruth  
‚ùåLIBYA
‚ùåSYRIA
‚ùåIRAN
‚ùåIRAQ
‚ùåASIA PIVOT
‚ùåRUSSIAN RESET
‚ùåBENGHAZI‚Ä¶ https://t.co/H1UH0svtt2",2016-10-20T02:16:25Z
788926328976187392,iPhone,"Hillary says ""take back Mosul?"" We would have NEVER lost Mosul- if it wasn't for #CrookedHillary. #DrainTheSwamp https://t.co/TmsY0ApFLQ",2016-10-20T02:14:29Z
788925593051992065,iPhone,You should give the money back @HillaryClinton! #DrainTheSwamp https://t.co/m0LKHRUoHz,2016-10-20T02:11:33Z
788921932523593728,iPhone,I will do more in the first 30 days in office than Hillary has done in the last 30 years! #Debate¬† #BigLeagueTruth https://t.co/tuNQePu8Vk,2016-10-20T01:57:00Z
788913356656652289,iPhone,Hillary Clinton will use American tax dollars to provide amnesty for thousands of illegals. I will put‚Ä¶ https://t.co/ZpV33TfbR6,2016-10-20T01:22:56Z
788912156234227712,iPhone,"#SecondAmendment #2A
#Debates https://t.co/QbOaf8Dlhs",2016-10-20T01:18:09Z
788911161605443584,iPhone,It is so imperative that we have the right justices. #DrainTheSwamp #Debates¬†#BigLeagueTruth https://t.co/RHryqijTlu,2016-10-20T01:14:12Z
788907319434158080,iPhone,This is an incredible MOVEMENT- WE are going to take our country BACK! #November8th #BigLeagueTruth #Debate https://t.co/BT4VgYTkBr,2016-10-20T00:58:56Z
788904702528229376,iPhone,"I will be handing over my Twitter account to my team of deplorables for tonight's #debate
#MakeAmericaGreatAgain",2016-10-20T00:48:32Z
788876733332062208,iPhone,"UNBELIEVABLE!
Clinton campaign contractor caught in voter-fraud video is a felon who visited White House 342 times: https://t.co/qQdsMHAtkT",2016-10-19T22:57:24Z
788866344733114368,iPhone,"'Over 250,000 to Lose Health Insurance in Battleground North Carolina Due to #Obamacare'
https://t.co/18McSKO2AY",2016-10-19T22:16:07Z
788865913822916608,iPhone,"Join my team tonight at 8:30pmE!
https://t.co/ZqJmf4yB87 https://t.co/ncJXn6fURF",2016-10-19T22:14:24Z
788854422105235456,iPhone,I will issue a lifetime ban against senior executive branch officials lobbying on behalf of a FOREIGN GOVERNMENT!‚Ä¶ https://t.co/GQizTdCdFC,2016-10-19T21:28:45Z
788853838191075328,iPhone,I am going to expand the definition of LOBBYIST - so we close all the LOOPHOLES! #DrainTheSwamp https://t.co/PBPrrEnfSK,2016-10-19T21:26:25Z
788852833810427905,iPhone,Obamacare premiums increasing 33% in Pennsylvania - a complete disaster. It must be repealed and replaced!‚Ä¶ https://t.co/aDZEfcI7SM,2016-10-19T21:22:26Z
788831347036917760,iPhone,"'Hillary Clinton Deleted Emails With Her Email Server Technician'
https://t.co/VvO4lTKsaj",2016-10-19T19:57:03Z
788824835019255808,iPhone,"Join me in Delaware, Ohio tomorrow at 12:30pm! #DrainTheSwamp 
Tickets: https://t.co/TWRFY1ryY8 https://t.co/Zd1KjzlCtJ",2016-10-19T19:31:10Z
788819370919157760,iPhone,"'Top Hillary Adviser Mocked, Plotted Attacks on Pro-Sanders Civil Rights Leader' #DrainTheSwamp 
https://t.co/ER5FtjZgjw",2016-10-19T19:09:28Z
788804579106226176,iPhone,"'Dem Operative Who Oversaw Trump Rally Agitators Visited White House 342 Times' #DrainTheSwamp 
https://t.co/MO4SJaQMzo",2016-10-19T18:10:41Z
788803495507832833,iPhone,"'State works hard, and illegally, for Clinton' #DrainTheSwamp https://t.co/zXvUnJTKhF",2016-10-19T18:06:23Z
788803222496346112,iPhone,"'Scandals surround Clinton's gatekeeper at State'
#DrainTheSwamp https://t.co/xxTTZeMYAc",2016-10-19T18:05:18Z
788786885015457792,iPhone,"The State Department's 'shadow government' #DrainTheSwamp 
https://t.co/UtbqlGrYJh",2016-10-19T17:00:22Z
788786220671176704,iPhone,More Anti-Catholic Emails From Team Clinton: https://t.co/KYirBbYjp2 https://t.co/f8Z7olUvlM,2016-10-19T16:57:44Z
788765196584038400,iPhone,"It is time to #DrainTheSwamp!
https://t.co/U2XeM2vDJK",2016-10-19T15:34:12Z
788552360326893568,iPhone,‚ÄòFood Groups‚Äô ‚Äì Emails Show Clinton Campaign Organized Potential VPs By Race And Gender: https://t.co/Qk1fOm1t8L,2016-10-19T01:28:27Z
788545364664070144,iPhone,"#DrainTheSwamp 
https://t.co/wqqPjxfBoJ",2016-10-19T01:00:40Z
788543616926912512,iPhone,"Time to #DrainTheSwamp in Washington, D.C. and VOTE #TrumpPence16 on 11/8/2016. Together, we will MAKE AMERICA SAFE‚Ä¶ https://t.co/rVcjXdWxzp",2016-10-19T00:53:43Z
788538743950938112,iPhone,Hillary is the most corrupt person to ever run for the presidency of the United States. #DrainTheSwamp https://t.co/xA3YO8YzCq,2016-10-19T00:34:21Z
788538003836678144,iPhone,"'Clinton Campaign Tried to Limit Damage From Classified Info on Email Server' #DrainTheSwamp 
https://t.co/5j8WuKLL5o",2016-10-19T00:31:25Z
788495515021299713,iPhone,"'Trump rally disrupter was once on Clinton's payroll'
https://t.co/75oLLuD4SI",2016-10-18T21:42:34Z
788468036541874176,iPhone,Thank you Colorado Springs. If I‚Äôm elected President I am going to keep Radical Islamic Terrorists out of our count‚Ä¶ https://t.co/N74UK73RLK,2016-10-18T19:53:23Z
788450384809340928,iPhone,"FL, KS, ME, MD, MN, NJ, OR &amp; WV! It's the LAST DAY to mail in voter reg forms. Get the forms at‚Ä¶ https://t.co/CbpgL6wynY",2016-10-18T18:43:15Z
788440948275421184,iPhone,Hillary‚Äôs Aides Urged Her to Take Foreign Lobbyist Donation And Deal With Attacks: https://t.co/o2qvr1myIZ,2016-10-18T18:05:45Z
788403448593002496,iPhone,"If we let Crooked run the govt, history will remember 2017 as the year America lost its independence. #DrainTheSwamp https://t.co/VpYiO8CnXQ",2016-10-18T15:36:44Z
788402786970939392,iPhone,Pay-to-play. Collusion. Cover-ups. And now bribery? So CROOKED. I will #DrainTheSwamp. https://t.co/FNzMit7mD8,2016-10-18T15:34:06Z
788402585816276992,iPhone,"I will Make Our Government Honest Again -- believe me. But first, I'm going to have to #DrainTheSwamp in DC. https://t.co/m1lMAQPnIb",2016-10-18T15:33:18Z
788342075582328832,Android,"""@THEREALMOGUL: 41% of American voters believe the  election could be ""stolen"" from DonaldTrump due to widespread voter fraud. - Politico""",2016-10-18T11:32:52Z
788199901209452544,iPhone,Great night in WI. I‚Äôm going to fight for every person in this country who believes government should serve the PEO‚Ä¶ https://t.co/UIKwWNmwR7,2016-10-18T02:07:55Z
788193776577675264,iPhone,"Donald J. Trump Ethics Reform Plan For Washington D.C.
https://t.co/lKzas1SqUA",2016-10-18T01:43:34Z
788193441733808128,iPhone,"EXCLUSIVE: FBI Agents Say Comey ‚ÄòStood In The Way‚Äô Of Clinton Email Investigation:
https://t.co/6n63fHVvNo",2016-10-18T01:42:15Z
788150475258343424,iPhone,Get rich quick! Crooked Hillary Clinton's pay to play guide: https://t.co/uKh5sCFfrv,2016-10-17T22:51:31Z
788149137820614657,iPhone,Yet more evidence of a media-rigged election: https://t.co/rVh4ocgx3r,2016-10-17T22:46:12Z
788144305701548032,iPhone,"My wife, Melania, will be interviewed tonight at 8:00pm by Anderson Cooper on @CNN. I have no doubt she will do very well. Enjoy!",2016-10-17T22:27:00Z
788138062853332997,iPhone,I will sign the first bill to repeal #Obamacare and give Americans many choices and much lower rates!,2016-10-17T22:02:11Z
788133616593276928,iPhone,Trump Virginia Office Announces Statewide TV Ad Strategy and Leadership Team: https://t.co/wVJZTjY8bA https://t.co/JUBRu4mqCE,2016-10-17T21:44:31Z
788132030429233153,iPhone,"Join me in Colorado Springs, Colorado tomorrow at 1:00pm! #MAGA 
Tickets: https://t.co/ktFk8RuaUK",2016-10-17T21:38:13Z
788100107220709376,Android,"New polls are good because the media has deceived the public by putting women front and center with made-up stories and lies, and got caught",2016-10-17T19:31:22Z
788098066075230208,iPhone,"""Journalists shower Hillary Clinton with campaign cash""
https://t.co/qZPPX0LO4X https://t.co/NsWbJN01Uu",2016-10-17T19:23:15Z
788095098902962176,iPhone,"""State Department official accused of offering 'quid pro quo' in Clinton email scandal"" https://t.co/XkmcKeyRPJ",2016-10-17T19:11:28Z
788050035539865600,Android,"Wow, new polls just came out from @CNN   Great numbers, especially after total media hit job. Leading Ohio 48 - 44.",2016-10-17T16:12:24Z
788037987556794368,Android,"Voter fraud! Crooked Hillary Clinton even got the questions to a debate, and nobody says a word. Can you imagine if I got the questions?",2016-10-17T15:24:31Z
788036918764269568,iPhone,Unbelievable. https://t.co/D7kpxlQPwU,2016-10-17T15:20:17Z
788031447932215300,iPhone,"WikiLeaks proves even the Clinton campaign knew Crooked mishandled classified info, but no one gets charged? RIGGED! https://t.co/FgGxDsS0a1",2016-10-17T14:58:32Z
787995512448380928,Android,We have all got to come together and win this election. We can't have four more years of Obama (or worse!).,2016-10-17T12:35:45Z
787995025527410688,Android,Of course there is large scale voter fraud happening on and before election day. Why do Republican leaders deny what is going on? So naive!,2016-10-17T12:33:48Z
787993803504414720,Android,"""@RosieGray: Peter Thiel chooses now to give $1.25mil in support of Trump https://t.co/sNEEB2n2TE""",2016-10-17T12:28:57Z
787992753829478400,Android,"""@PrisonPlanet: Trump accuser praised him in an email as recently as April! This is all yet another hoax. https://t.co/tcKzmIKpfS"" Terrible",2016-10-17T12:24:47Z
787991439196229632,Android,"""@MarkSimoneNY: Watch Joe Biden's Long History Of Grabbing, Kissing and Groping Women Who Are Cringing: https://t.co/1iQCMd25Dz""",2016-10-17T12:19:33Z
787990502415167488,Android,"Can't believe these totally phoney stories, 100% made up by women (many already proven false) and pushed big time by press, have impact!",2016-10-17T12:15:50Z
787783828358258688,Android,"ALL SAFE IN ORANGE COUNTY, NORTH CAROLINA. With you all the way, will never forget. Now we have to win. Proud of you all!  @NCGOP",2016-10-16T22:34:35Z
787782613633208320,Android,Animals representing Hillary Clinton and Dems in North Carolina just firebombed our office in Orange County because we are winning @NCGOP,2016-10-16T22:29:46Z
787779039079624704,Android,"Wow, interview released by Wikileakes shows ""quid pro quo"" in Crooked Hillary e-mail probe.Such a dishonest person - &amp; Paul Ryan does zilch!",2016-10-16T22:15:33Z
787760670590791680,Android,"Finally, in the new ABC News/Washington Post Poll, Hillary Clinton is down 11 points with WOMEN VOTERS and the election is close at 47-43!",2016-10-16T21:02:34Z
787758668565581824,Android,"Paul Ryan, a man who doesn't know how to win (including failed run four years ago), must start focusing on the budget, military, vets etc.",2016-10-16T20:54:37Z
787756849453989889,Android,"The Democrats have a corrupt political machine pushing crooked Hillary Clinton. We have Paul Ryan, always fighting the Republican nominee!",2016-10-16T20:47:23Z
787748349898264576,iPhone,"Join me in Wisconsin tomorrow or Colorado on Tuesday!
Green Bay- 6pm
https://t.co/9L917nvCBX
Colorado Springs- 1pm‚Ä¶ https://t.co/972GWZDGEp",2016-10-16T20:13:36Z
786700864752914433,iPhone,Dem Gov. of MN. just announced that the Affordable Care Act (Obamacare) is no longer affordable. I've been saying this for years- disaster!,2016-10-13T22:51:17Z
786691718062235649,iPhone,"Great event in Columbus- taking off for Cincinnati now. Great new Ohio poll out- thank you!
OHIO NBC/WSJ/MARIST POLL
Trump 42% 
Clinton 41%",2016-10-13T22:14:56Z
786658827429154816,iPhone,Just left a great rally in Florida - now heading to Ohio for two more. Will be there soon.,2016-10-13T20:04:14Z
786589454991499264,iPhone,"I am making a major speech in West Palm Beach, Florida at noon. Tune in!",2016-10-13T15:28:34Z
786589172911964161,iPhone,Thank you! #MAGA #AmericaFirst https://t.co/fG313wjlKm,2016-10-13T15:27:27Z
786565208663785476,iPhone,"Join me in Ohio &amp; Maine!
Cincinnati, Ohio- tonight @ 7:30pm: https://t.co/XlHGD1VrMo
Bangor, Maine - Saturday @ 3pm‚Ä¶ https://t.co/DYHPQYBwpK",2016-10-13T13:52:14Z
786554517680693248,Android,"Why didn't the writer of the twelve year old article in People Magazine mention the ""incident"" in her story. Because it did not happen!",2016-10-13T13:09:45Z
786340623804751872,iPhone,"I will be in Cincinnati, Ohio tomorrow night at 7:30pm- join me! #OhioVotesEarly #VoteTrumpPence16 
Tickets:‚Ä¶ https://t.co/Bp5iHKbT2d",2016-10-12T22:59:48Z
786285509668696065,iPhone,The people of Cuba have struggled too long. Will reverse Obama's Executive Orders and concessions towards Cuba until freedoms are restored.,2016-10-12T19:20:48Z
786204978629185536,iPhone,"PAY TO PLAY POLITICS. 
#CrookedHillary https://t.co/wjsl8ITVvk",2016-10-12T14:00:48Z
786201435486781440,iPhone,Very little pick-up by the dishonest media of incredible information provided by WikiLeaks. So dishonest! Rigged system!,2016-10-12T13:46:43Z
786189446274248704,Android,Crooked Hillary Clinton likes to talk about the things she will do but she has been there for 30 years - why didn't she do them?,2016-10-12T12:59:05Z
786054986534969344,iPhone,Thank you Florida- a MOVEMENT that has never been seen before and will never be seen again. Lets get out &amp;‚Ä¶ https://t.co/t9XM9wFDZI,2016-10-12T04:04:47Z
786007502639038464,iPhone,"Join me Thursday in Florida &amp; Ohio!
West Palm Beach, FL at noon:
https://t.co/jwbZnQhxg9
Cincinnati, OH this 7:30pm:
https://t.co/5w2UhalPIx",2016-10-12T00:56:06Z
785979396620324865,Android,"Wow, @CNN Town Hall questions were given to Crooked Hillary Clinton in advance of big debates against Bernie Sanders. Hillary &amp; CNN FRAUD!",2016-10-11T23:04:25Z
785957064480653313,iPhone,Thank you Texas! If you haven't registered to VOTE- today is your last day. Go to: https://t.co/HfihPEA3Sp &amp; get ou‚Ä¶ https://t.co/gxbDRD4x2k,2016-10-11T21:35:41Z
785947219216125952,iPhone,VOTER REGISTRATION DEADLINES TODAY. You can register now at: https://t.co/HfihPEA3Sp and get out to‚Ä¶ https://t.co/LlFdF0DRX4,2016-10-11T20:56:33Z
785913754194104320,iPhone,DON'T LET HER FOOL US AGAIN. https://t.co/3QSoADFh7S,2016-10-11T18:43:35Z
785910334427058177,iPhone,"Crooked's State Dept gave special attention to ""Friends of Bill"" after the Haiti Earthquake. Unbelievable! https://t.co/opP2l8ln0J",2016-10-11T18:29:59Z
785898532645502980,iPhone,I hope people are looking at the disgraceful behavior of Hillary Clinton as exposed by WikiLeaks. She is unfit to run.,2016-10-11T17:43:06Z
785890855760465920,Android,"In Texas now, leaving soon for BIG rally in Florida!",2016-10-11T17:12:35Z
785885793340448769,Android,"The very foul mouthed Sen. John McCain begged for my support during his  primary (I gave, he won), then dropped me over locker room remarks!",2016-10-11T16:52:28Z
785863826361184257,iPhone,Wow. Unbelievable. https://t.co/RcBPCcmwnD,2016-10-11T15:25:11Z
785854588654092290,iPhone,Disloyal R's are far more difficult than Crooked Hillary. They come at you from all sides. They don‚Äôt know how to win - I will teach them!,2016-10-11T14:48:29Z
785842546878578688,iPhone,It is so nice that the shackles have been taken off me and I can now fight for America the way I want to.,2016-10-11T14:00:38Z
785828772423561216,Android,"Our very weak and ineffective leader, Paul Ryan, had a bad conference call where his members went wild at his disloyalty.",2016-10-11T13:05:53Z
785816454042124288,iPhone,"Despite winning the second debate in a landslide (every poll), it is hard to do well when Paul Ryan and others give zero support!",2016-10-11T12:16:57Z
785654535234531329,iPhone,"Thank you Pennsylvania. This is a MOVEMENT like we have never seen before! #VoteTrumpPence16 on 11/8/16- together,‚Ä¶ https://t.co/x0197JL5RU",2016-10-11T01:33:32Z
785608815962099712,iPhone,Is this really America? Terrible! https://t.co/WiwC61PIFu,2016-10-10T22:31:52Z
785563318652178432,Android,"Wow, @CNN got caught fixing their ""focus group"" in order to make Crooked Hillary look better. Really pathetic and totally dishonest!",2016-10-10T19:31:04Z
